tmdb_id,title,show_name,rating,tmdb_rating_processed,release_year,release_month,cast,Plot Summary
1987335,Chapter 5: The Gunslinger,The Mandalorian,7.375,3.6875,2019,11,"[{'name': 'Pedro Pascal', 'character': 'Din Djarin / The Mandalorian', 'gender': 2}]","In ""Chapter 5: The Gunslinger,"" the Mandalorian lands his damaged ship on Tatooine in search of work and repairs. He teams up with an inexperienced young bounty hunter named Toro Calican to capture a notorious assassin, Fennec Shand. They succeed in capturing Shand, but Calican betrays the Mandalorian, aiming to claim Shand's bounty and the Mandalorian's armor for himself. After a fierce fight, the Mandalorian defeats Calican and leaves with Grogu, continuing his journey. Meanwhile, a mysterious figure approaches Shand's seemingly lifeless body.
"
1987336,Chapter 6: The Prisoner,The Mandalorian,7.971,3.9855,2019,11,"[{'name': 'Pedro Pascal', 'character': 'Din Djarin / The Mandalorian', 'gender': 2}]","In ""The Prisoner,"" the Mandalorian joins a crew of mercenaries for a risky mission to break a prisoner out of a New Republic correctional transport. The crew, comprised of skilled but untrustworthy individuals, successfully rescues the prisoner, Qin. However, the Mandalorian, adhering to his code, plans to turn Qin over to his original employer. This sparks a betrayal from the crew, who intend to kill the Mandalorian and claim the full reward. Ultimately, the Mandalorian outsmarts them all and delivers Qin, though not without a double-cross of his own. The episode highlights the Mandalorian's internal conflict between honor and profit, and his lethal efficiency.
"
1987337,Chapter 7: The Reckoning,The Mandalorian,8.407,4.2035,2019,11,"[{'name': 'Pedro Pascal', 'character': 'Din Djarin / The Mandalorian', 'gender': 2}]","The Mandalorian takes a job from Greef Karga, gathering a team of mercenaries to eliminate a garrison commanded by an ex-Imperial officer. However, the mission is a ruse, and Karga plans to betray Mando and take the Child. Mando anticipates the betrayal and brings his own allies, but things go awry when the team is attacked by flying creatures. IG-11 arrives and helps them fight off the creatures, but they're soon cornered by the remaining ones. Greef is injured and the Child uses the Force to heal him, shocking everyone. Greef then reveals he had a change of heart and tells them the Empire will be coming for the Child.
"
2023593,Chapter 8: Redemption,The Mandalorian,8.5,4.25,2019,11,"[{'name': 'Pedro Pascal', 'character': 'Din Djarin / The Mandalorian', 'gender': 2}]","In the Season 1 finale of The Mandalorian, ""Chapter 8: Redemption,"" The Mandalorian (Din Djarin), Grogu (The Child), Cara Dune, and Greef Karga find themselves trapped in the cantina on Nevarro, besieged by Moff Gideon and his Imperial forces. A tense standoff ensues, revealing the Mandalorian's true name and background as a foundling. The Mandalorian and his allies must fight for survival, using their skills and teamwork to try and outwit Gideon and protect Grogu. Ultimately, the Mandalorian is seriously injured, leading to IG-11 arriving and sacrificing himself to clear a path to freedom. Moff Gideon seemingly perishes in a crash, but is revealed to be alive and wielding the Darksaber.
"
2403865,Chapter 9: The Marshal,The Mandalorian,8.305,4.1525,2020,10,"[{'name': 'Pedro Pascal', 'character': 'Din Djarin / The Mandalorian', 'gender': 2}]","Mando is tasked with finding other Mandalorians to help him return The Child (Grogu) to his people. He travels to a fighting arena on a remote planet, where he meets a man claiming to be a Mandalorian named Cobb Vanth. Vanth is wearing Boba Fett's armor, which he won from Jawas. Mando agrees to help Vanth kill a Krayt Dragon terrorizing the local town in exchange for the armor. Together, they team up with the Tusken Raiders and the townspeople to defeat the Krayt Dragon, securing the armor and allowing Mando to continue his quest.
"
2464374,Chapter 10: The Passenger,The Mandalorian,7.305,3.6525,2020,10,"[{'name': 'Pedro Pascal', 'character': 'Din Djarin / The Mandalorian', 'gender': 2}]","The Mandalorian and The Child are ambushed by a group of scavengers trying to steal their ship. They manage to escape, but the Razor Crest is severely damaged. To get the ship repaired, Din Djarin agrees to transport a passenger, Frog Lady, and her eggs to the estuary moon of Trask, where her husband will fertilize them. However, he must avoid lightspeed to protect the eggs, a choice which attracts the attention of New Republic patrol ships.
"
2464375,Chapter 11: The Heiress,The Mandalorian,8.134,4.067,2020,10,"[{'name': 'Pedro Pascal', 'character': 'Din Djarin / The Mandalorian', 'gender': 2}]","In ""Chapter 11: The Heiress,"" Din Djarin (The Mandalorian) follows Bo-Katan Kryze's suggestion to seek out other Mandalorians on the moon of Trask, a port city. He finds three, led by Bo-Katan, who remove their helmets, shocking him. They recruit him to help them steal weapons from an Imperial freighter. Mando learns that these Mandalorians are part of a sect dedicated to restoring Mandalore, and have no interest in the ""old ways"" he follows. After a successful mission, Bo-Katan agrees to give Din information about where to find Ahsoka Tano, in exchange for Din's help in taking a valuable cache of Imperial weapons.
"
2464377,Chapter 12: The Siege,The Mandalorian,7.586,3.793,2020,10,"[{'name': 'Pedro Pascal', 'character': 'Din Djarin / The Mandalorian', 'gender': 2}]","Mando, Grogu, and Bo-Katan Kryze's team attack an Imperial cruiser to acquire weapons and information. Bo-Katan seeks the cruiser's armory and its location. During the assault, the team faces heavy resistance, particularly from dark troopers. After securing the armory and extracting information, Mando chooses not to join Bo-Katan's crusade, realizing his path still lies with returning Grogu to the Jedi.
"
5259657,The Path of Hate,Star Wars: Tales of the Empire,7.0,3.5,2024,05,[],"In ""The Path of Fear,"" Barriss Offee, a former Jedi, struggles to find her place within the Empire after betraying the Jedi Order. She grapples with her past actions and the consequences of her choices as she navigates the complexities of Imperial ideology and service, facing internal conflict and external pressures to conform.
"
2464378,Chapter 13: The Jedi,The Mandalorian,8.429,4.2145,2020,10,"[{'name': 'Pedro Pascal', 'character': 'Din Djarin / The Mandalorian', 'gender': 2}]","In ""The Jedi,"" Din Djarin travels to the forest planet Corvus to seek out Ahsoka Tano, a Jedi, who he hopes can guide him on his mission with Grogu. He finds Ahsoka embroiled in a conflict with a corrupt magistrate. After helping Ahsoka defeat the magistrate, Ahsoka communicates with Grogu through the Force and learns his name and tragic past. However, she refuses to train him, fearing his strong attachment to Din. Instead, she tells Din to take Grogu to the ruins of a Jedi temple on Tython, where he can reach out through the Force and potentially be found by another Jedi.
"
2464379,Chapter 14: The Tragedy,The Mandalorian,8.344,4.172,2020,10,"[{'name': 'Pedro Pascal', 'character': 'Din Djarin / The Mandalorian', 'gender': 2}]","In ""The Tragedy,"" Din Djarin brings Grogu to the planet Tython, hoping the Force will reach out to any remaining Jedi as instructed by Ahsoka Tano. While Grogu meditates, the Razor Crest is destroyed by Moff Gideon's cruiser. Stormtroopers arrive, and Din is aided by Boba Fett and Fennec Shand. Despite their combined efforts, Grogu is captured by the Dark Troopers and taken to Gideon.
"
2464380,Chapter 15: The Believer,The Mandalorian,8.139,4.0695,2020,10,"[{'name': 'Pedro Pascal', 'character': 'Din Djarin / The Mandalorian', 'gender': 2}]","In ""Chapter 15: The Believer,"" Din Djarin (The Mandalorian) reluctantly teams up with former Imperial sharpshooter Mayfeld to infiltrate an Imperial refinery on Morak. He needs access to Imperial data in order to track Moff Gideon and rescue Grogu (The Child). Djarin must break his Mandalorian creed by removing his helmet in public to gain access to the terminal, confronting his own beliefs and the hypocrisy of the Empire along the way. Mayfeld confronts his past trauma and ultimately makes a significant moral choice, helping Djarin escape after acquiring the coordinates.
"
2464381,Chapter 16: The Rescue,The Mandalorian,8.722,4.361,2020,10,"[{'name': 'Pedro Pascal', 'character': 'Din Djarin / The Mandalorian', 'gender': 2}]","In the Season 2 finale of The Mandalorian, titled ""Chapter 16: The Rescue,"" Din Djarin (The Mandalorian) teams up with a team of mercenaries, including Bo-Katan Kryze, Koska Reeves, Fennec Shand, and Boba Fett, to infiltrate Moff Gideon's cruiser and rescue Grogu (Baby Yoda). After a perilous battle against Dark Troopers, Din confronts Moff Gideon and wins the Darksaber in combat. Ultimately, Luke Skywalker arrives to take Grogu for Jedi training, fulfilling the mission Din had undertaken from the start, but leaving him heartbroken.
"
2576869,Chapter 1: Stranger in a Strange Land,The Book of Boba Fett,6.859,3.4295,2021,12,"[{'name': 'Temuera Morrison', 'character': 'Boba Fett', 'gender': 2}, {'name': 'Ming-Na Wen', 'character': 'Fennec Shand', 'gender': 1}]","Boba Fett and Fennec Shand establish their rule over Jabba the Hutt's former territory on Tatooine. Flashbacks reveal Boba Fett's survival after falling into the Sarlacc pit and his integration into a Tusken Raider tribe. He begins his journey to rule with respect, unlike his predecessors, but quickly faces challenges and threats to his newfound power.
"
3406358,Chapter 2: The Tribes of Tatooine,The Book of Boba Fett,7.267,3.6335,2021,12,"[{'name': 'Temuera Morrison', 'character': 'Boba Fett', 'gender': 2}, {'name': 'Ming-Na Wen', 'character': 'Fennec Shand', 'gender': 1}]","Boba Fett continues his reign as Daimyo of Tatooine. In flashbacks, he relives his time with the Tusken Raiders, further learning their ways and proving his worth by helping them defend their territory from a Sandcrawler operated by a group of Nikto speeders. He also learns more about the brutal treatment and exploitation of the Tuskens by outsiders. In the present, he and Fennec Shand investigate an assassination attempt, leading them to a rival Hutt family.
"
3406366,Chapter 3: The Streets of Mos Espa,The Book of Boba Fett,6.412,3.206,2021,12,"[{'name': 'Temuera Morrison', 'character': 'Boba Fett', 'gender': 2}, {'name': 'Ming-Na Wen', 'character': 'Fennec Shand', 'gender': 1}]","Boba Fett, still learning how to rule as a Daimyo, struggles with the Hutt Twins, who claim Mos Espa as their territory. He is offered a peace offering: a rancor calf. Meanwhile, Fennec Shand enlists the help of a group of cyborg teens to help defend Boba's territory and protect him from assassins. The episode further delves into Boba's recovery journey after escaping the Sarlacc pit, showing his growing connection to the Tusken Raiders.
"
3406368,Chapter 4: The Gathering Storm,The Book of Boba Fett,7.016,3.508,2021,12,"[{'name': 'Temuera Morrison', 'character': 'Boba Fett', 'gender': 2}, {'name': 'Ming-Na Wen', 'character': 'Fennec Shand', 'gender': 1}]","Boba Fett, recovering in his bacta tank, relives his capture by Tusken Raiders. In the present, he and Fennec Shand hire a group of mercenaries to protect their territory. Fennec uses the money Fett stole from Jabba's Palace to modify and enhance her body. Finally, they destroy the Pyke Syndicate's spice-running train, sending a clear message about who's in charge.
"
3406369,Chapter 5: Return of the Mandalorian,The Book of Boba Fett,8.103,4.0515,2021,12,"[{'name': 'Temuera Morrison', 'character': 'Boba Fett', 'gender': 2}, {'name': 'Ming-Na Wen', 'character': 'Fennec Shand', 'gender': 1}]","In ""Star Wars: The Book of Boba Fett, Season 1, Episode 5,"" Boba Fett is absent. Instead, the episode focuses on Din Djarin, who receives a new piece of Mandalorian armor and embarks on a quest to learn the ways of the Darksaber. He then builds a new Naboo starfighter with the help of Peli Motto, but his first flight goes wrong when he's pulled over by the New Republic. He eventually joins Boba Fett's cause, offering his services and skills in the upcoming war.
"
3406689,Chapter 6: From the Desert Comes a Stranger,The Book of Boba Fett,7.784,3.892,2021,12,"[{'name': 'Temuera Morrison', 'character': 'Boba Fett', 'gender': 2}, {'name': 'Ming-Na Wen', 'character': 'Fennec Shand', 'gender': 1}]","In ""Chapter 6: From the Desert Comes a Stranger,"" Boba Fett is largely absent. The episode focuses on Din Djarin, who seeks out Grogu. He travels to a lush, wooded planet where Luke Skywalker is training Grogu in the ways of the Force. Ahsoka Tano advises Din not to interfere with Grogu's training. Luke presents Grogu with a difficult choice: continue his Jedi training or choose the Mandalorian armor from Din Djarin, representing his bond with his found father. The episode explores themes of attachment and the contrasting paths of the Jedi and Mandalorian creeds.
"
3406690,Chapter 7: In the Name of Honor,The Book of Boba Fett,7.1,3.55,2021,12,"[{'name': 'Temuera Morrison', 'character': 'Boba Fett', 'gender': 2}, {'name': 'Ming-Na Wen', 'character': 'Fennec Shand', 'gender': 1}]","Boba Fett and Fennec Shand, along with their allies Din Djarin (The Mandalorian), Grogu, Krrsantan, the Mods, and the people of Freetown, defend Mos Espa against the Pyke Syndicate. The Pykes launch a full-scale assault, overwhelming Boba's forces. Din Mando and Boba use their jetpacks to gain a tactical advantage, but the Pykes deploy massive Scorpenek annihilator droids. Grogu uses the Force to put one droid to sleep, allowing Mando to destroy the other. Boba Fett defeats the Pyke leader, and Mos Espa is saved. The episode concludes with Fennec Shand eliminating the remaining syndicate leaders, establishing Boba's control over the city and ushering in an era of peace.
"
4082902,Chapter 17: The Apostate,The Mandalorian,6.637,3.3185,2023,02,"[{'name': 'Pedro Pascal', 'character': 'Din Djarin / The Mandalorian', 'gender': 2}, {'name': 'Katee Sackhoff', 'character': 'Bo-Katan Kryze', 'gender': 1}]","In the first episode of The Mandalorian Season 3, Din Djarin seeks redemption for removing his helmet by traveling to the living waters beneath the mines of Mandalore. Accompanied by Grogu, he faces challenges and dangers in his quest to return to the Mandalorian creed. The episode sets the stage for the season's overarching theme of reclaiming Mandalore and Din Djarin's place within Mandalorian society.
"
4237589,Chapter 18: The Mines of Mandalore,The Mandalorian,7.388,3.694,2023,02,"[{'name': 'Pedro Pascal', 'character': 'Din Djarin / The Mandalorian', 'gender': 2}, {'name': 'Katee Sackhoff', 'character': 'Bo-Katan Kryze', 'gender': 1}]","Mando and Grogu arrive at the Living Waters beneath Mandalore in the hopes of proving that Mandalore has been reclaimed and that Mando can be redeemed in the eyes of the Armorer. However, they are attacked by a cyborg-like creature lurking in the depths. Mando is captured, but Grogu escapes and seeks help from Bo-Katan Kryze, who arrives and defeats the creature, rescuing Din Djarin.
"
4237591,Chapter 19: The Convert,The Mandalorian,6.776,3.388,2023,02,"[{'name': 'Pedro Pascal', 'character': 'Din Djarin / The Mandalorian', 'gender': 2}, {'name': 'Katee Sackhoff', 'character': 'Bo-Katan Kryze', 'gender': 1}]","In The Mandalorian Season 3 Episode 3, ""The Convert,"" Din Djarin continues his quest for redemption after removing his helmet. He and Bo-Katan Kryze travel to the living waters beneath the mines of Mandalore. Bo-Katan witnesses a mythosaur, a legendary creature believed to be extinct, leading her to question her long-held beliefs about Mandalore's fate and sparking a potential change in her purpose. Meanwhile, Dr. Pershing attempts to reintegrate into the New Republic society, but his past involvement with the Empire and cloning experiments haunts him.
"
4237593,Chapter 20: The Foundling,The Mandalorian,7.075,3.5375,2023,02,"[{'name': 'Pedro Pascal', 'character': 'Din Djarin / The Mandalorian', 'gender': 2}, {'name': 'Katee Sackhoff', 'character': 'Bo-Katan Kryze', 'gender': 1}]","On the surface of a former Imperial base now being used as a school on Mandalore, Din Djarin and Bo-Katan Kryze are leading a group of Mandalorian children in a training exercise. After a creature attacks and kidnaps one of the children, Din and Bo-Katan track it back to its lair within the base, ultimately discovering a far more advanced and well-maintained Imperial base hidden beneath.
"
4237594,Chapter 21: The Pirate,The Mandalorian,7.31,3.655,2023,02,"[{'name': 'Pedro Pascal', 'character': 'Din Djarin / The Mandalorian', 'gender': 2}, {'name': 'Katee Sackhoff', 'character': 'Bo-Katan Kryze', 'gender': 1}]","Din Djarin and Bo-Katan Kryze, now wielding the Darksaber, arrive at Kalevala, Bo-Katan's ancestral home, to gather her remaining followers. She struggles to regain their respect and leadership, while Din Djarin supports her and tries to convince the Mandalorians to unite under her.
"
4237596,Chapter 22: Guns for Hire,The Mandalorian,6.513,3.2565,2023,02,"[{'name': 'Pedro Pascal', 'character': 'Din Djarin / The Mandalorian', 'gender': 2}, {'name': 'Katee Sackhoff', 'character': 'Bo-Katan Kryze', 'gender': 1}]","Din Djarin, Bo-Katan Kryze, and Grogu arrive on Plazir-15, a democratic planet ruled by a former Imperial officer and a Duchess. They're asked to investigate a series of malfunctions among the planet's battle droids, which are essential to the planet's security. As they investigate, they uncover a scheme involving tainted nanobots within the droids, suggesting a possible conspiracy. Din and Bo-Katan work to solve the mystery while navigating the planet's unique, democratic system and its quirky leaders.
"
4237597,Chapter 23: The Spies,The Mandalorian,7.542,3.771,2023,02,"[{'name': 'Pedro Pascal', 'character': 'Din Djarin / The Mandalorian', 'gender': 2}, {'name': 'Katee Sackhoff', 'character': 'Bo-Katan Kryze', 'gender': 1}]","In Season 3, Episode 7 of The Mandalorian, ""The Spies"", Moff Gideon's growing Imperial Remnant forces, working with a mysterious client, launch a coordinated attack on the Mandalorian covert. Bo-Katan Kryze leads a desperate defense, but they are ultimately overwhelmed and scattered. Grogu manages to save Din Djarin from capture, but Moff Gideon escapes with crucial information about the Mandalorians and their future plans, leaving their future uncertain.
"
4237598,Chapter 24: The Return,The Mandalorian,7.5,3.75,2023,02,"[{'name': 'Pedro Pascal', 'character': 'Din Djarin / The Mandalorian', 'gender': 2}, {'name': 'Katee Sackhoff', 'character': 'Bo-Katan Kryze', 'gender': 1}]","In the season 3 finale of The Mandalorian, titled ""The Return,"" Din Djarin and Grogu, along with Bo-Katan Kryze and the other Mandalorians, launch a daring assault on Mandalore to liberate it from the Imperial remnant forces led by Moff Gideon. A fierce battle ensues, culminating in a showdown between Din Djarin, Bo-Katan, and Moff Gideon, where they must overcome Gideon's advanced armor and Imperial troopers to finally reclaim their homeworld. The episode concludes with Mandalore being successfully reclaimed and the Mandalorians united, setting the stage for the future of their people and the New Republic.
"
2552685,Part One: Master and Apprentice,Ahsoka,7.0,3.5,2023,08,"[{'name': 'Rosario Dawson', 'character': 'Ahsoka Tano', 'gender': 1}, {'name': 'Natasha Liu Bordizzo', 'character': 'Sabine Wren', 'gender': 1}, {'name': 'Ray Stevenson', 'character': 'Baylan Skoll', 'gender': 2}, {'name': 'Ivanna Sakhno', 'character': 'Shin Hati', 'gender': 1}, {'name': 'Mary Elizabeth Winstead', 'character': 'Hera Syndulla', 'gender': 1}, {'name': 'Diana Lee Inosanto', 'character': 'Morgan Elsbeth', 'gender': 1}, {'name': 'David Tennant', 'character': 'Huyang (voice)', 'gender': 2}]","Ahsoka Tano, former Jedi Knight, investigates a new threat emerging from the remnants of the Empire. She searches for Grand Admiral Thrawn and Ezra Bridger, aided by Hera Syndulla, Sabine Wren, and other allies, while facing off against former Jedi Baylan Skoll and his apprentice Shin Hati who are working for Morgan Elsbeth and seeking Thrawn's return. The episode focuses on Ahsoka infiltrating a New Republic facility to acquire a star map that could lead to Thrawn's location, facing resistance from droids and uncovering a piece of evidence that confirms Thrawn's potential return. Sabine Wren also grapples with her past and desire to help Ahsoka, hinting at a strained relationship between them.
"
4502580,Part Two: Toil and Trouble,Ahsoka,6.9,3.45,2023,08,"[{'name': 'Rosario Dawson', 'character': 'Ahsoka Tano', 'gender': 1}, {'name': 'Natasha Liu Bordizzo', 'character': 'Sabine Wren', 'gender': 1}, {'name': 'Ray Stevenson', 'character': 'Baylan Skoll', 'gender': 2}, {'name': 'Ivanna Sakhno', 'character': 'Shin Hati', 'gender': 1}, {'name': 'Mary Elizabeth Winstead', 'character': 'Hera Syndulla', 'gender': 1}, {'name': 'Diana Lee Inosanto', 'character': 'Morgan Elsbeth', 'gender': 1}, {'name': 'David Tennant', 'character': 'Huyang (voice)', 'gender': 2}]","Ahsoka continues her training with Sabine Wren, struggling to overcome Sabine's lack of Force sensitivity and recklessness. Meanwhile, Baylan Skoll and Shin Hati follow the trail of the Jedi Holocron to Corellia and capture a droid crucial to locating Grand Admiral Thrawn.
"
4502583,Part Three: Time to Fly,Ahsoka,6.5,3.25,2023,08,"[{'name': 'Rosario Dawson', 'character': 'Ahsoka Tano', 'gender': 1}, {'name': 'Natasha Liu Bordizzo', 'character': 'Sabine Wren', 'gender': 1}, {'name': 'Ray Stevenson', 'character': 'Baylan Skoll', 'gender': 2}, {'name': 'Ivanna Sakhno', 'character': 'Shin Hati', 'gender': 1}, {'name': 'Mary Elizabeth Winstead', 'character': 'Hera Syndulla', 'gender': 1}, {'name': 'Diana Lee Inosanto', 'character': 'Morgan Elsbeth', 'gender': 1}, {'name': 'David Tennant', 'character': 'Huyang (voice)', 'gender': 2}]","Ahsoka, Hera, and Sabine track the hyperspace ring to a new planet and engage in a dogfight with Mandalorians working for Baylan Skoll. Ahsoka confronts Sabine about her use of the Force and begins to train her again, while Hera and her crew are forced to land on the planet. There, they discover the planet is being used as a graveyard for ships from the Clone Wars era and encounter a mysterious, ancient enemy within the wrecks.
"
4502586,Part Four: Fallen Jedi,Ahsoka,7.4,3.7,2023,08,"[{'name': 'Rosario Dawson', 'character': 'Ahsoka Tano', 'gender': 1}, {'name': 'Natasha Liu Bordizzo', 'character': 'Sabine Wren', 'gender': 1}, {'name': 'Ray Stevenson', 'character': 'Baylan Skoll', 'gender': 2}, {'name': 'Ivanna Sakhno', 'character': 'Shin Hati', 'gender': 1}, {'name': 'Mary Elizabeth Winstead', 'character': 'Hera Syndulla', 'gender': 1}, {'name': 'Diana Lee Inosanto', 'character': 'Morgan Elsbeth', 'gender': 1}, {'name': 'David Tennant', 'character': 'Huyang (voice)', 'gender': 2}]","Ahsoka, stranded on the strange planet Peridea, encounters a group of mysterious, cloaked figures and discovers they are Nightsisters, led by Mother Talzin. She and Sabine then face off against Baylan Skoll and Shin Hati, who are trying to locate Grand Admiral Thrawn. The episode ends with a shocking reveal: Anakin Skywalker appears to Ahsoka, seemingly as a Force ghost or vision, hinting at a deeper purpose or lesson she must learn.
"
4502590,Part Five: Shadow Warrior,Ahsoka,7.3,3.65,2023,08,"[{'name': 'Rosario Dawson', 'character': 'Ahsoka Tano', 'gender': 1}, {'name': 'Natasha Liu Bordizzo', 'character': 'Sabine Wren', 'gender': 1}, {'name': 'Ray Stevenson', 'character': 'Baylan Skoll', 'gender': 2}, {'name': 'Ivanna Sakhno', 'character': 'Shin Hati', 'gender': 1}, {'name': 'Mary Elizabeth Winstead', 'character': 'Hera Syndulla', 'gender': 1}, {'name': 'Diana Lee Inosanto', 'character': 'Morgan Elsbeth', 'gender': 1}, {'name': 'David Tennant', 'character': 'Huyang (voice)', 'gender': 2}]","Ahsoka Tano is transported to the World Between Worlds, a mystical realm connecting all points in time and space. There, she confronts her past self as a padawan and grapples with her choices during the Clone Wars, ultimately learning valuable lessons about forgiveness and her own identity. The experience also provides her with a deeper understanding of her connection to the Force.
"
4502594,"Part Six: Far, Far Away",Ahsoka,7.1,3.55,2023,08,"[{'name': 'Rosario Dawson', 'character': 'Ahsoka Tano', 'gender': 1}, {'name': 'Natasha Liu Bordizzo', 'character': 'Sabine Wren', 'gender': 1}, {'name': 'Ray Stevenson', 'character': 'Baylan Skoll', 'gender': 2}, {'name': 'Ivanna Sakhno', 'character': 'Shin Hati', 'gender': 1}, {'name': 'Mary Elizabeth Winstead', 'character': 'Hera Syndulla', 'gender': 1}, {'name': 'Diana Lee Inosanto', 'character': 'Morgan Elsbeth', 'gender': 1}, {'name': 'David Tennant', 'character': 'Huyang (voice)', 'gender': 2}]","Ahsoka, Sabine, and Huyang find themselves on Peridea, the origin point of the hyperspace route Baylan Skoll has been following. They encounter the Noti, small turtle-like creatures indigenous to the planet, and the ruins of an ancient civilization. Baylan reaches the Great Mothers and is drawn to a powerful source, while Ezra, freed from captivity, seeks out his Jedi Master's lightsaber and finally reunites with Sabine.
"
4502598,Part Seven: Dreams and Madness,Ahsoka,6.9,3.45,2023,08,"[{'name': 'Rosario Dawson', 'character': 'Ahsoka Tano', 'gender': 1}, {'name': 'Natasha Liu Bordizzo', 'character': 'Sabine Wren', 'gender': 1}, {'name': 'Ray Stevenson', 'character': 'Baylan Skoll', 'gender': 2}, {'name': 'Ivanna Sakhno', 'character': 'Shin Hati', 'gender': 1}, {'name': 'Mary Elizabeth Winstead', 'character': 'Hera Syndulla', 'gender': 1}, {'name': 'Diana Lee Inosanto', 'character': 'Morgan Elsbeth', 'gender': 1}, {'name': 'David Tennant', 'character': 'Huyang (voice)', 'gender': 2}]","Ahsoka, Sabine, and Huyang find themselves in Peridea, the world beyond the galaxy where Grand Admiral Thrawn is located. They cautiously explore the planet, encountering strange creatures and facing the dangers of this new, unknown world, as they continue their quest to find Ezra and stop Thrawn. This episode likely involves exploration, strategic planning, and a growing understanding of the unique environment they're in.
"
4502602,"Part Eight: The Jedi, the Witch, and the Warlord",Ahsoka,6.7,3.35,2023,08,"[{'name': 'Rosario Dawson', 'character': 'Ahsoka Tano', 'gender': 1}, {'name': 'Natasha Liu Bordizzo', 'character': 'Sabine Wren', 'gender': 1}, {'name': 'Ray Stevenson', 'character': 'Baylan Skoll', 'gender': 2}, {'name': 'Ivanna Sakhno', 'character': 'Shin Hati', 'gender': 1}, {'name': 'Mary Elizabeth Winstead', 'character': 'Hera Syndulla', 'gender': 1}, {'name': 'Diana Lee Inosanto', 'character': 'Morgan Elsbeth', 'gender': 1}, {'name': 'David Tennant', 'character': 'Huyang (voice)', 'gender': 2}]","Ahsoka and Sabine, after arriving on Peridea with Huyang, confront Thrawn, now strengthened by his undead Nightsister guards and his army. Ezra Bridger rejoins the fight against Thrawn. The episode culminates in a showdown where Ahsoka, Sabine, and Ezra fight to prevent Thrawn from escaping Peridea with his fleet and returning to the known galaxy to restore the Empire. A tense battle leaves the fate of the heroes and the future of the galaxy hanging in the balance.
"
987063,Episode 1,Resistance,0.0,0.0,2014,05,"[{'name': 'Pauline Burlet', 'character': 'Lili Franchet', 'gender': 1}, {'name': 'Tom Hudson', 'character': 'Jeannot', 'gender': 2}, {'name': 'Fanny Ardant', 'character': 'The Countess', 'gender': 1}, {'name': 'Alain Doutey', 'character': 'Paul Rivet', 'gender': 2}, {'name': 'Richard Berry', 'character': ""Lili's Father"", 'gender': 2}, {'name': 'César Domboy', 'character': 'The Kid', 'gender': 2}, {'name': 'Isabelle Nanty', 'character': 'Paulette', 'gender': 1}, {'name': 'Cristina Flutur', 'character': 'Cristina Boico (5 episodes)', 'gender': 1}]","Young New Republic pilot Kazuda Xiono is recruited by the Resistance to go undercover as a mechanic on the Colossus, a refueling platform on the Outer Rim planet of Castilon. He is tasked with investigating the growing threat of the First Order in the region. Kazuda, however, is more enthusiastic than skilled, leading to mishaps and comical situations as he tries to blend in and prove himself worthy of the mission. In this first episode, he arrives at the Colossus, meets his new companions Neeku and Tam, and immediately gets into trouble during a dangerous race, already attracting unwanted attention.
"
987362,Episode 2,Resistance,0.0,0.0,2014,05,"[{'name': 'Pauline Burlet', 'character': 'Lili Franchet', 'gender': 1}, {'name': 'Tom Hudson', 'character': 'Jeannot', 'gender': 2}, {'name': 'Fanny Ardant', 'character': 'The Countess', 'gender': 1}, {'name': 'Alain Doutey', 'character': 'Paul Rivet', 'gender': 2}, {'name': 'Richard Berry', 'character': ""Lili's Father"", 'gender': 2}, {'name': 'César Domboy', 'character': 'The Kid', 'gender': 2}, {'name': 'Isabelle Nanty', 'character': 'Paulette', 'gender': 1}, {'name': 'Cristina Flutur', 'character': 'Cristina Boico (5 episodes)', 'gender': 1}]","Kazuda Xiono, a young New Republic pilot, is recruited by Poe Dameron to join the Resistance and investigate the growing threat of the First Order on the Colossus, a refueling platform on the Outer Rim. In this episode, Kazuda struggles to adapt to his new undercover life as a mechanic. He tries to befriend the local mechanics, Tam and Neeku, while also attempting to gather intelligence on the First Order. However, his clumsy attempts at espionage repeatedly backfire, leading to humorous mishaps and jeopardizing his cover. Ultimately, he learns he needs to rely on his new friends and be more patient to truly uncover the truth about the First Order's presence on the Colossus.
"
987361,Episode 3,Resistance,0.0,0.0,2014,05,"[{'name': 'Pauline Burlet', 'character': 'Lili Franchet', 'gender': 1}, {'name': 'Tom Hudson', 'character': 'Jeannot', 'gender': 2}, {'name': 'Fanny Ardant', 'character': 'The Countess', 'gender': 1}, {'name': 'Alain Doutey', 'character': 'Paul Rivet', 'gender': 2}, {'name': 'Richard Berry', 'character': ""Lili's Father"", 'gender': 2}, {'name': 'César Domboy', 'character': 'The Kid', 'gender': 2}, {'name': 'Isabelle Nanty', 'character': 'Paulette', 'gender': 1}, {'name': 'Cristina Flutur', 'character': 'Cristina Boico (5 episodes)', 'gender': 1}]","Kaz, eager to prove himself to Poe Dameron, goes undercover as a racer to investigate the First Order's activities at the Colossus platform. He quickly learns about Tam Ryvora, a skilled mechanic and racer, and gets caught up in a dangerous race that has higher stakes than he initially anticipated.
"
